samples,E2F1-h,E2F2-h,E2F3-h,E2F4-h,E2F5-h,E2F6-h,E2F7-h,E2F8-h,,,samples,E2F1-s,E2F2-s,E2F3-s,E2F4-s,E2F5-s,E2F6-s,E2F7-s,E2F8-s
,,,,,,,,,,,TCGA-A2-A25E-01,10.1382,8.3515,10.3409,10.6626,9.9029,10.4764,9.5271,
,,,,,,,,,,,TCGA-AO-A03L-01,10.0483,8.6305,9.4431,10.2157,7.9652,9.1847,8.5172,
,,,,,,,,,,,TCGA-BH-A1FN-01,9.3989,8.5839,11.267,10.2536,10.6688,9.9352,8.4978,
,,,,,,,,,,,TCGA-C8-A137-01,9.352,8.7267,9.8336,9.1303,7.2464,9.5858,7.3761,
,,,,,,,,,,,TCGA-C8-A1HO-01,9.8181,9.0627,10.3773,10.2524,9.6129,10.2342,7.0102,
,,,,,,,,,,,TCGA-D8-A1XL-01,10.9741,8.9156,10.0975,10.6838,10.3754,10.0944,7.2278,
,,,,,,,,,,,TCGA-E2-A106-01,8.7035,6.6569,9.5103,10.358,9.8503,9.3515,5.509,
,,,,,,,,,,,TCGA-E2-A15S-01,11.2942,9.2101,10.9503,10.1434,9.8629,10.5591,8.8542,
,,,,,,,,,,,TCGA-EW-A6S9-01,9.577,8.4675,10.5625,10.4898,8.3817,9.691,7.8213,
,,,,,,,,,,,TCGA-E9-A3QA-01,10.0171,9.7433,11.063,11.9964,10.1439,9.8028,8.5123,
,,,,,,,,,,,TCGA-AN-A0FF-01,9.0139,7.5239,9.2476,10.7156,8.3327,9.382,7.7548,
,,,,,,,,,,,TCGA-EW-A6SD-01,9.7766,7.8049,9.667,10.694,10.0657,10.1708,6.6807,
,,,,,,,,,,,TCGA-AO-A03U-01,7.5105,6.6136,9.5733,10.6304,7.6027,8.9572,5.9166,
,,,,,,,,,,,TCGA-BH-A0HA-01,8.6294,7.3257,9.099,10.5363,7.6848,9.4897,5.9463,
,,,,,,,,,,,TCGA-BH-A1FE-01,8.7348,9.0353,11.8136,10.3186,9.4356,9.5688,7.674,
,,,,,,,,,,,TCGA-BH-A0DG-01,8.4759,7.2236,9.5793,10.7127,8.5484,9.4601,6.6702,
,,,,,,,,,,,TCGA-PL-A8LY-01,8.9237,8.1757,9.3519,10.9688,8.735,9.1855,6.0008,
,,,,,,,,,,,TCGA-AN-A041-01,9.1601,8.0582,9.5194,10.5455,9.5889,9.5286,7.7671,
,,,,,,,,,,,TCGA-AO-A03M-01,9.2854,9.5621,11.0532,10.895,8.3134,9.9343,7.5021,
,,,,,,,,,,,TCGA-AO-A129-01,10.8518,8.3964,10.141,11.3328,9.341,8.8802,7.2036,
,,,,,,,,,,,TCGA-C8-A273-01,8.7753,8.9795,9.33,10.9105,9.1245,9.6791,7.3974,
,,,,,,,,,,,TCGA-PL-A8LZ-01,10.3466,8.4763,10.2844,11.2033,8.8277,9.5397,7.0466,
,,,,,,,,,,,TCGA-S3-A6ZH-01,10.2525,8.3844,9.4103,11.4275,7.8233,9.3507,7.8016,
,,,,,,,,,,,TCGA-E9-A1NE-01,8.9154,8.6461,10.8254,10.5253,9.7149,10.5363,8.5146,
,,,,,,,,,,,TCGA-AR-A0TQ-01,10.4834,9.0962,9.4061,10.6954,8.786,9.6336,8.8636,
,,,,,,,,,,,TCGA-AR-A24L-01,9.6026,7.7924,10.0631,10.1392,9.211,10.5495,8.3638,
,,,,,,,,,,,TCGA-B6-A0RG-01,8.4486,7.3009,9.821,9.5296,9.01,9.3103,7.2262,
,,,,,,,,,,,TCGA-BH-A0B2-01,7.5518,6.5789,9.7397,10.2758,9.5701,8.6078,7.222,
,,,,,,,,,,,TCGA-E2-A15K-06,9.5103,8.6527,8.4591,9.9761,8.2806,9.4145,7.0177,
,,,,,,,,,,,TCGA-AC-A6IX-06,9.0017,7.3402,9.9663,10.4709,8.7546,9.2825,6.5577,
,,,,,,,,,,,TCGA-BH-A18V-06,9.792,9.8043,10.0126,11.9046,8.3587,8.6351,8.5164,
,,,,,,,,,,,TCGA-E2-A15A-06,10.5962,8.3298,9.5077,10.7808,9.9046,9.6955,8.408,
,,,,,,,,,,,TCGA-E2-A15E-06,8.0546,6.9461,9.405,10.4579,8.8192,9.0244,5.9803,
,,,,,,,,,,,TCGA-BH-A1ES-06,7.1763,4.998,9.1053,10.9574,9.8829,9.2608,5.857,
,,,,,,,,,,,TCGA-BH-A1FE-06,8.0009,6.0143,9.8164,10.9067,7.4469,9.9247,6.8599,
